152,2020,3,23,0.6,20200323,,,
152,2020,3,30,0.9,20200330,,,
152,2020,4,6,0.35,20200406,,,
152,2020,4,13,1.71,20200413,,,
152,2020,7,6,3,20200706,,,
152,2020,10,5,3,20201005,,,
153,2020,1,6,3.5,20200106,,,
153,2020,1,20,0.68,20200120,,,
153,2020,1,27,0.7,20200127,,,
153,2020,2,24,0.9,20200224,,,
153,2020,3,16,0.02,20200316,,,
153,2020,3,30,3.2,20200330,,,
153,2020,4,13,3.9,20200413,,,
153,2020,7,6,7,20200706,,,
153,2020,10,5,7,20201005,,,
154,2020,1,13,1,20200113,,,
154,2020,3,16,2.19,20200316,,,
154,2020,3,23,2.28,20200323,,,
154,2020,5,18,1,20200518,,,
154,2020,5,25,2,20200525,,,
154,2020,6,1,1,20200601,,,
155,2020,5,18,1,20200518,,,
155,2020,5,25,1,20200525,,,
155,2020,6,1,1,20200601,,,
157,2020,1,13,0.33,20200113,,,
158,2020,1,6,0.72,20200106,,,
158,2020,1,20,0.85,20200120,,,
158,2020,1,27,2.1,20200127,,,
158,2020,2,3,3.01,20200203,,,
158,2020,2,10,2.38,20200210,,,
158,2020,2,17,2.36,20200217,,,
158,2020,2,24,0.45,20200224,,,
158,2020,3,2,2.7,20200302,,,
158,2020,3,9,0.77,20200309,,,
158,2020,3,16,1.35,20200316,,,
158,2020,3,23,0.89,20200323,,,
158,2020,3,30,2.43,20200330,,,
158,2020,4,6,1.05,20200406,,,
158,2020,4,13,0.35,20200413,,,
158,2020,4,20,2.35,20200420,,,
158,2020,5,4,2,20200504,,,
158,2020,5,25,2,20200525,,,
158,2020,6,1,2,20200601,,,
158,2020,6,29,1,20200629,,,
158,2020,7,6,2,20200706,,,
158,2020,7,27,1,20200727,,,
158,2020,8,3,2,20200803,,,
158,2020,8,24,1,20200824,,,
158,2020,9,7,2,20200907,,,
158,2020,9,28,1,20200928,,,
158,2020,10,5,4,20201005,,,
158,2020,10,26,1,20201026,,,
158,2020,11,2,2,20201102,,,
158,2020,11,23,1,20201123,,,
158,2020,12,7,2,20201207,,,
158,2020,12,21,1,20201221,,,
163,2020,1,20,0.4,20200120,,,
164,2020,1,6,5.02,20200106,,,
164,2020,1,20,4.61,20200120,,,
164,2020,1,27,2.24,20200127,,,
164,2020,2,3,6.66,20200203,,,
164,2020,2,10,3.99,20200210,,,
164,2020,2,17,3.06,20200217,,,
164,2020,2,24,0.9,20200224,,,
164,2020,3,2,9,20200302,,,
164,2020,3,9,3.03,20200309,,,
164,2020,3,16,2.9,20200316,,,
164,2020,3,23,2.5,20200323,,,
164,2020,3,30,6.79,20200330,,,
164,2020,4,6,5.94,20200406,,,
164,2020,4,13,2.25,20200413,,,
164,2020,4,20,6.66,20200420,,,
164,2020,4,27,1,20200427,,,
164,2020,5,4,7,20200504,,,
164,2020,5,25,1,20200525,,,
164,2020,6,1,7,20200601,,,
164,2020,6,29,1,20200629,,,
164,2020,7,6,7,20200706,,,
164,2020,7,27,1,20200727,,,
164,2020,8,3,7,20200803,,,
164,2020,8,24,1,20200824,,,
164,2020,9,7,7,20200907,,,
164,2020,9,28,1,20200928,,,
164,2020,10,5,10,20201005,,,
164,2020,10,26,1,20201026,,,
164,2020,11,2,7,20201102,,,
164,2020,11,23,1,20201123,,,
164,2020,12,7,7,20201207,,,
164,2020,12,21,1,20201221,,,
165,2020,3,2,0.75,20200302,,,
165,2020,3,16,0.75,20200316,,,
165,2020,5,18,1,20200518,,,
165,2020,5,25,2,20200525,,,
165,2020,6,1,1,20200601,,,
169,2020,5,18,1,20200518,,,
171,2020,5,18,1,20200518,,,
171,2020,5,25,1,20200525,,,
171,2020,6,1,1,20200601,,,
172,2020,1,13,1.08,20200113,,,
173,2020,1,13,4.4,20200113,,,
173,2020,5,25,2,20200525,,,
173,2020,8,31,2,20200831,,,
173,2020,12,28,2,20201228,,,
177,2020,3,9,1,20200309,,,
177,2020,5,25,1,20200525,,,
177,2020,8,31,1,20200831,,,
177,2020,12,28,1,20201228,,,
178,2020,1,13,0.3,20200113,,,
179,2020,3,9,1.91,20200309,,,
179,2020,3,16,1.65,20200316,,,
179,2020,3,23,1,20200323,,,
180,2020,3,9,6.42,20200309,,,
180,2020,3,16,0.3,20200316,,,
180,2020,3,23,0.6,20200323,,,
181,2020,2,3,0.85,20200203,,,
181,2020,2,10,0.65,20200210,,,
181,2020,2,17,2.82,20200217,,,
181,2020,3,2,0.82,20200302,,,
181,2020,3,9,0.8,20200309,,,
181,2020,3,23,1.85,20200323,,,
181,2020,3,30,0.2,20200330,,,
181,2020,4,6,0.7,20200406,,,
182,2020,2,17,0.22,20200217,,,
183,2020,2,10,0.61,20200210,,,
183,2020,2,17,0.51,20200217,,,
184,2020,3,2,0.3,20200302,,,
185,2020,3,30,0.05,20200330,,,
186,2020,2,3,0.4,20200203,,,
186,2020,2,24,0.1,20200224,,,
186,2020,3,2,0.85,20200302,,,
186,2020,3,9,5.06,20200309,,,
186,2020,3,16,1.1,20200316,,,
186,2020,3,23,0.55,20200323,,,
186,2020,3,30,1.26,20200330,,,
186,2020,4,6,0.25,20200406,,,
186,2020,4,13,0.58,20200413,,,
187,2020,3,2,5.67,20200302,,,
187,2020,3,9,1.56,20200309,,,
187,2020,3,16,0.21,20200316,,,
187,2020,4,6,1.62,20200406,,,
187,2020,4,13,0.76,20200413,,,
187,2020,4,20,0.03,20200420,,,
188,2020,3,30,0.2,20200330,,,
189,2020,3,16,1.84,20200316,,,
189,2020,3,23,0.19,20200323,,,
189,2020,3,30,0.05,20200330,,,
190,2020,3,16,3.14,20200316,,,
190,2020,3,23,0.17,20200323,,,
190,2020,4,6,0.81,20200406,,,
190,2020,4,13,1.13,20200413,,,
190,2020,4,20,0.06,20200420,,,
191,2020,1,13,0.7,20200113,,,
191,2020,1,20,4.01,20200120,,,
191,2020,2,3,4.47,20200203,,,
191,2020,2,10,2.43,20200210,,,
191,2020,2,24,1.3,20200224,,,
191,2020,3,2,2.05,20200302,,,
191,2020,3,9,1.17,20200309,,,
191,2020,4,6,0.35,20200406,,,
191,2020,4,13,1.03,20200413,,,
191,2020,11,23,2,20201123,,,
191,2020,12,21,3,20201221,,,
192,2020,3,9,0.34,20200309,,,
192,2020,3,30,0.13,20200330,,,
192,2020,4,6,0.29,20200406,,,
193,2020,1,20,0.85,20200120,,,
193,2020,2,3,0.75,20200203,,,
193,2020,2,10,0.3,20200210,,,
193,2020,2,17,5.16,20200217,,,
193,2020,2,24,1.87,20200224,,,
193,2020,3,2,1.61,20200302,,,
193,2020,3,9,0.35,20200309,,,
193,2020,3,16,5.17,20200316,,,
193,2020,3,30,5.62,20200330,,,
193,2020,4,6,0.4,20200406,,,
193,2020,4,13,1.85,20200413,,,
193,2020,4,20,0.2,20200420,,,
194,2020,2,10,8,20200210,,,
194,2020,2,17,6.3,20200217,,,
194,2020,2,24,12.56,20200224,,,
194,2020,3,2,1.42,20200302,,,
194,2020,3,9,4.2,20200309,,,
194,2020,3,16,2.26,20200316,,,
194,2020,3,23,0.28,20200323,,,
194,2020,3,30,3.38,20200330,,,
194,2020,4,6,1.51,20200406,,,
194,2020,4,13,5.06,20200413,,,
194,2020,4,20,0.16,20200420,,,
194,2020,4,27,0.59,20200427,,,
195,2020,2,3,0.74,20200203,,,
195,2020,2,17,2.19,20200217,,,
195,2020,2,24,1.55,20200224,,,
195,2020,3,2,0.92,20200302,,,
195,2020,3,16,2.75,20200316,,,
195,2020,3,23,0.54,20200323,,,
195,2020,3,30,0.56,20200330,,,
195,2020,4,13,1.44,20200413,,,
195,2020,4,27,0.25,20200427,,,
196,2020,3,30,0.62,20200330,,,
197,2020,2,3,0.2,20200203,,,
197,2020,2,10,0.45,20200210,,,
197,2020,2,24,1.4,20200224,,,
197,2020,3,2,0.48,20200302,,,
197,2020,4,13,2.42,20200413,,,
198,2020,2,17,7,20200217,,,
198,2020,2,24,1.67,20200224,,,
198,2020,3,2,0.43,20200302,,,
198,2020,4,6,1.35,20200406,,,
198,2020,4,13,1.53,20200413,,,
199,2020,3,16,0.22,20200316,,,
199,2020,10,19,2,20201019,,,
200,2020,5,25,1,20200525,,,
200,2020,10,5,2,20201005,,,
200,2020,10,12,8,20201012,,,
200,2020,10,19,8,20201019,,,
200,2020,10,26,4,20201026,,,
203,2020,2,3,0.8,20200203,,,
203,2020,2,10,0.2,20200210,,,
203,2020,3,2,0.5,20200302,,,
203,2020,3,9,0.1,20200309,,,
203,2020,3,16,0.15,20200316,,,
203,2020,3,23,1.2,20200323,,,
203,2020,3,30,0.2,20200330,,,
203,2020,5,25,2,20200525,,,
203,2020,10,5,2,20201005,,,
203,2020,10,12,4,20201012,,,
203,2020,10,19,2,20201019,,,
204,2020,4,13,0.1,20200413,,,
204,2020,5,18,1,20200518,,,
204,2020,9,14,1,20200914,,,
205,2020,1,27,0.22,20200127,,,
210,2020,2,10,0.73,20200210,,,
210,2020,3,16,0.36,20200316,,,
210,2020,3,30,0.35,20200330,,,
210,2020,4,27,0.47,20200427,,,
211,2020,2,3,0.25,20200203,,,
212,2020,8,17,1,20200817,,,
213,2020,3,9,0.35,20200309,,,
213,2020,3,23,0.3,20200323,,,
213,2020,3,30,0.65,20200330,,,
213,2020,6,1,1,20200601,,,
213,2020,7,27,1,20200727,,,
213,2020,8,3,6,20200803,,,
213,2020,8,10,2,20200810,,,
213,2020,8,17,1,20200817,,,
216,2020,2,3,0.1,20200203,,,
216,2020,6,1,1,20200601,,,
216,2020,8,10,1,20200810,,,
217,2020,2,10,0.58,20200210,,,
217,2020,2,24,0.4,20200224,,,
217,2020,3,2,1.81,20200302,,,
217,2020,3,9,0.5,20200309,,,
218,2020,1,13,1.56,20200113,,,
218,2020,1,27,3.67,20200127,,,
218,2020,2,3,5.33,20200203,,,
218,2020,2,10,2.16,20200210,,,
218,2020,2,17,1.4,20200217,,,
218,2020,2,24,2.93,20200224,,,
218,2020,3,2,6.87,20200302,,,
218,2020,3,9,1.85,20200309,,,
218,2020,3,16,1.16,20200316,,,
218,2020,3,23,4.23,20200323,,,
218,2020,3,30,1.65,20200330,,,
218,2020,4,6,0.25,20200406,,,
218,2020,4,13,6.95,20200413,,,
218,2020,4,20,4.5,20200420,,,
218,2020,4,27,3.03,20200427,,,
218,2020,5,4,1,20200504,,,
218,2020,5,11,1,20200511,,,
218,2020,5,18,1,20200518,,,
218,2020,5,25,1,20200525,,,
218,2020,6,1,1,20200601,,,
218,2020,6,22,1,20200622,,,
218,2020,6,29,1,20200629,,,
218,2020,7,6,1,20200706,,,
218,2020,7,13,1,20200713,,,
218,2020,7,20,1,20200720,,,
218,2020,7,27,1,20200727,,,
218,2020,8,3,1,20200803,,,
218,2020,8,10,1,20200810,,,
218,2020,8,17,1,20200817,,,
218,2020,8,24,1,20200824,,,
218,2020,8,31,1,20200831,,,
218,2020,9,7,1,20200907,,,
218,2020,9,14,1,20200914,,,
218,2020,9,21,1,20200921,,,
218,2020,9,28,1,20200928,,,
218,2020,10,5,1,20201005,,,
218,2020,10,12,1,20201012,,,
218,2020,10,19,1,20201019,,,
218,2020,10,26,1,20201026,,,
218,2020,11,2,1,20201102,,,
218,2020,11,9,1,20201109,,,
218,2020,11,16,1,20201116,,,
218,2020,11,23,1,20201123,,,
218,2020,11,30,1,20201130,,,
218,2020,12,7,1,20201207,,,
218,2020,12,14,1,20201214,,,
218,2020,12,21,1,20201221,,,
218,2020,12,28,1,20201228,,,
219,2020,4,13,4.2,20200413,,,
219,2020,4,20,4.07,20200420,,,
219,2020,4,27,1.91,20200427,,,
220,2020,1,13,1.66,20200113,,,
220,2020,1,27,3.92,20200127,,,
220,2020,2,3,0.3,20200203,,,
220,2020,2,10,2.32,20200210,,,
220,2020,2,17,0.96,20200217,,,
220,2020,2,24,5.68,20200224,,,
220,2020,3,2,3.04,20200302,,,
220,2020,3,9,3.74,20200309,,,
220,2020,3,16,0.72,20200316,,,
220,2020,3,23,3.56,20200323,,,
220,2020,4,13,3.14,20200413,,,
220,2020,4,20,0.44,20200420,,,
220,2020,4,27,4.63,20200427,,,
221,2020,1,6,7.7,20200106,,,
221,2020,1,13,4.11,20200113,,,
221,2020,1,20,0.07,20200120,,,
221,2020,1,27,10.36,20200127,,,
221,2020,2,3,8.6,20200203,,,
221,2020,2,10,11.85,20200210,,,
221,2020,2,17,0.64,20200217,,,
221,2020,2,24,6.9,20200224,,,
221,2020,3,2,11.24,20200302,,,
221,2020,3,9,7.76,20200309,,,
221,2020,3,16,3.29,20200316,,,
221,2020,3,23,2.29,20200323,,,
221,2020,3,30,5.88,20200330,,,
221,2020,4,6,12.25,20200406,,,
221,2020,4,13,1.55,20200413,,,
221,2020,4,20,5.49,20200420,,,
221,2020,4,27,10.81,20200427,,,
221,2020,5,4,11,20200504,,,
221,2020,5,11,6,20200511,,,
221,2020,5,18,3,20200518,,,
221,2020,5,25,3,20200525,,,
221,2020,6,1,11,20200601,,,
221,2020,6,8,6,20200608,,,
221,2020,6,15,3,20200615,,,
221,2020,6,22,3,20200622,,,
221,2020,9,7,11,20200907,,,
221,2020,9,14,6,20200914,,,
221,2020,9,21,3,20200921,,,
221,2020,9,28,3,20200928,,,
221,2020,10,5,11,20201005,,,
221,2020,10,12,6,20201012,,,
221,2020,10,19,3,20201019,,,
221,2020,10,26,3,20201026,,,
221,2020,11,2,11,20201102,,,
221,2020,11,9,6,20201109,,,
221,2020,11,16,3,20201116,,,
221,2020,11,23,2,20201123,,,
221,2020,11,30,2,20201130,,,
221,2020,12,7,11,20201207,,,
221,2020,12,14,6,20201214,,,
221,2020,12,21,3,20201221,,,
221,2020,12,28,3,20201228,,,
224,2020,3,2,2,20200302,,,
224,2020,3,9,0.35,20200309,,,
224,2020,3,30,2.82,20200330,,,
224,2020,4,6,3.32,20200406,,,
224,2020,4,13,6.93,20200413,,,
224,2020,4,20,0.63,20200420,,,
224,2020,5,4,4,20200504,,,
224,2020,6,8,4,20200608,,,
224,2020,6,29,6,20200629,,,
224,2020,7,6,6,20200706,,,
224,2020,7,13,3,20200713,,,
224,2020,7,20,2,20200720,,,
224,2020,7,27,6,20200727,,,
224,2020,8,3,4,20200803,,,
224,2020,8,10,5,20200810,,,
224,2020,8,17,3,20200817,,,
224,2020,8,24,2,20200824,,,
224,2020,8,31,5,20200831,,,
224,2020,9,7,4,20200907,,,
224,2020,10,5,4,20201005,,,
224,2020,11,2,4,20201102,,,
224,2020,12,7,4,20201207,,,
225,2020,3,2,1.25,20200302,,,
226,2020,2,17,0.5,20200217,,,
229,2020,2,3,0.87,20200203,,,
229,2020,2,10,6.29,20200210,,,
229,2020,2,17,1.55,20200217,,,
230,2020,10,26,1,20201026,,,
230,2020,11,16,1,20201116,,,
230,2020,11,23,1,20201123,,,
231,2020,10,26,1,20201026,,,
231,2020,11,2,8,20201102,,,
231,2020,11,9,8,20201109,,,
231,2020,11,16,5,20201116,,,
231,2020,11,23,1,20201123,,,
232,2020,7,20,3,20200720,,,
232,2020,10,26,1,20201026,,,
232,2020,11,9,4,20201109,,,
232,2020,11,16,1,20201116,,,
232,2020,11,23,1,20201123,,,
234,2020,3,9,0.16,20200309,,,
234,2020,3,23,0.01,20200323,,,
237,2020,2,17,0.3,20200217,,,
237,2020,3,2,0.84,20200302,,,
237,2020,3,9,0.4,20200309,,,
238,2020,2,17,2,20200217,,,
238,2020,2,24,3.49,20200224,,,
238,2020,3,2,0.38,20200302,,,
238,2020,3,9,2.12,20200309,,,
238,2020,3,16,0.13,20200316,,,
238,2020,3,23,0.46,20200323,,,
238,2020,4,6,0.33,20200406,,,
238,2020,4,13,0.35,20200413,,,
238,2020,4,20,0.03,20200420,,,
239,2020,1,20,0.2,20200120,,,
239,2020,2,10,0.11,20200210,,,
239,2020,2,17,0.2,20200217,,,
239,2020,3,2,0.7,20200302,,,
239,2020,3,9,0.2,20200309,,,
239,2020,3,23,0.1,20200323,,,
239,2020,3,30,0.1,20200330,,,
239,2020,4,20,0.12,20200420,,,
239,2020,4,27,0.2,20200427,,,
239,2020,5,11,1,20200511,,,
239,2020,5,25,1,20200525,,,
239,2020,6,15,1,20200615,,,
239,2020,6,29,1,20200629,,,
239,2020,7,13,1,20200713,,,
239,2020,7,27,1,20200727,,,
239,2020,8,17,1,20200817,,,
239,2020,8,31,1,20200831,,,
239,2020,9,14,1,20200914,,,
239,2020,9,28,1,20200928,,,
239,2020,10,12,1,20201012,,,
239,2020,10,26,1,20201026,,,
239,2020,11,9,1,20201109,,,
239,2020,11,23,1,20201123,,,
239,2020,12,14,1,20201214,,,
239,2020,12,28,1,20201228,,,
243,2020,4,6,1.82,20200406,,,
243,2020,4,13,0.35,20200413,,,
243,2020,5,4,1,20200504,,,
243,2020,5,11,1,20200511,,,
243,2020,5,18,2.5,20200518,,,
243,2020,5,25,2.5,20200525,,,
243,2020,6,1,2.5,20200601,,,
243,2020,6,8,2.5,20200608,,,
243,2020,6,15,2.5,20200615,,,
243,2020,6,22,2.5,20200622,,,
243,2020,6,29,2.5,20200629,,,
243,2020,7,6,1,20200706,,,
243,2020,7,13,1,20200713,,,
243,2020,7,20,1,20200720,,,
243,2020,7,27,1,20200727,,,
243,2020,8,3,1,20200803,,,
243,2020,8,10,1,20200810,,,
243,2020,8,17,1,20200817,,,
243,2020,8,24,1,20200824,,,
243,2020,8,31,1,20200831,,,
243,2020,9,7,1,20200907,,,
243,2020,9,14,1,20200914,,,
243,2020,9,21,1,20200921,,,
243,2020,9,28,1,20200928,,,
243,2020,10,5,1,20201005,,,
243,2020,10,12,1,20201012,,,
243,2020,10,19,1,20201019,,,
243,2020,10,26,1,20201026,,,
243,2020,11,2,1,20201102,,,
243,2020,11,9,1,20201109,,,
243,2020,11,16,1,20201116,,,
243,2020,11,23,1,20201123,,,
243,2020,11,30,1,20201130,,,
243,2020,12,7,1,20201207,,,
243,2020,12,14,1,20201214,,,
243,2020,12,21,1,20201221,,,
243,2020,12,28,1,20201228,,,
246,2020,1,6,0.2,20200106,,,
246,2020,1,20,13.3,20200120,,,
246,2020,1,27,5.23,20200127,,,
246,2020,2,3,0.79,20200203,,,
246,2020,2,10,1.17,20200210,,,
246,2020,2,17,1.45,20200217,,,
246,2020,2,24,2.41,20200224,,,
246,2020,3,2,2.35,20200302,,,
246,2020,3,9,0.35,20200309,,,
246,2020,3,23,0.1,20200323,,,
246,2020,3,30,1.12,20200330,,,
246,2020,4,6,0.3,20200406,,,
246,2020,4,13,2.85,20200413,,,
246,2020,4,20,0.5,20200420,,,
246,2020,4,27,0.2,20200427,,,
246,2020,5,4,1,20200504,,,
246,2020,5,11,2,20200511,,,
246,2020,5,18,1,20200518,,,
246,2020,5,25,1,20200525,,,
246,2020,6,1,1,20200601,,,
246,2020,6,8,2,20200608,,,
246,2020,6,15,1,20200615,,,
246,2020,6,22,1,20200622,,,
246,2020,6,29,1,20200629,,,
246,2020,7,6,1,20200706,,,
246,2020,7,13,2,20200713,,,
246,2020,7,20,1,20200720,,,
246,2020,7,27,1,20200727,,,
246,2020,8,3,1,20200803,,,
246,2020,8,10,2,20200810,,,
246,2020,8,17,1,20200817,,,
246,2020,8,24,1,20200824,,,
246,2020,8,31,1,20200831,,,
246,2020,9,7,1,20200907,,,
246,2020,9,14,2,20200914,,,
246,2020,9,21,1,20200921,,,
246,2020,9,28,1,20200928,,,
246,2020,10,5,1,20201005,,,
246,2020,10,12,2,20201012,,,
246,2020,10,19,1,20201019,,,
246,2020,10,26,1,20201026,,,
246,2020,11,2,1,20201102,,,
246,2020,11,9,2,20201109,,,
246,2020,11,16,1,20201116,,,
246,2020,11,23,1,20201123,,,
246,2020,11,30,1,20201130,,,
246,2020,12,7,1,20201207,,,
246,2020,12,14,2,20201214,,,
246,2020,12,21,1,20201221,,,
246,2020,12,28,1,20201228,,,
247,2020,1,6,1.5,20200106,,,
247,2020,1,13,1.49,20200113,,,
247,2020,1,20,0.75,20200120,,,
247,2020,1,27,2.31,20200127,,,
247,2020,2,3,0.72,20200203,,,
247,2020,2,10,1.61,20200210,,,
247,2020,2,17,0.69,20200217,,,
247,2020,2,24,0.6,20200224,,,
247,2020,3,2,1.44,20200302,,,
247,2020,3,9,0.66,20200309,,,
247,2020,3,16,0.33,20200316,,,
247,2020,3,23,1.09,20200323,,,
247,2020,3,30,0.31,20200330,,,
247,2020,4,20,0.31,20200420,,,
248,2020,1,6,7.12,20200106,,,
248,2020,1,13,1.72,20200113,,,
248,2020,1,20,3.93,20200120,,,
248,2020,1,27,8.86,20200127,,,
248,2020,2,3,1.37,20200203,,,
248,2020,2,10,3.75,20200210,,,
248,2020,2,17,0.52,20200217,,,
248,2020,2,24,9.5,20200224,,,
248,2020,3,2,8.94,20200302,,,
248,2020,3,9,2.8,20200309,,,
248,2020,3,16,0.22,20200316,,,
248,2020,3,23,0.29,20200323,,,
248,2020,3,30,5.4,20200330,,,
248,2020,4,6,1.42,20200406,,,
248,2020,4,13,6.12,20200413,,,
248,2020,4,20,0.25,20200420,,,
248,2020,5,4,3,20200504,,,
248,2020,5,11,4,20200511,,,
248,2020,5,18,3,20200518,,,
248,2020,5,25,3,20200525,,,
248,2020,6,1,3,20200601,,,
248,2020,6,8,4,20200608,,,
248,2020,6,15,3,20200615,,,
248,2020,6,22,3,20200622,,,
248,2020,6,29,3,20200629,,,
248,2020,7,6,3,20200706,,,
248,2020,7,13,4,20200713,,,
248,2020,7,20,3,20200720,,,
248,2020,7,27,3,20200727,,,
248,2020,8,3,3,20200803,,,
248,2020,8,10,4,20200810,,,
248,2020,8,17,3,20200817,,,
248,2020,8,24,3,20200824,,,
248,2020,8,31,3,20200831,,,
248,2020,9,7,3,20200907,,,
248,2020,9,14,4,20200914,,,
248,2020,9,21,3,20200921,,,
248,2020,9,28,3,20200928,,,
248,2020,10,5,3,20201005,,,
248,2020,10,12,4,20201012,,,
248,2020,10,19,3,20201019,,,
248,2020,10,26,3,20201026,,,
248,2020,11,2,3,20201102,,,
248,2020,11,9,4,20201109,,,
248,2020,11,16,3,20201116,,,
248,2020,11,23,3,20201123,,,
248,2020,11,30,3,20201130,,,
248,2020,12,7,3,20201207,,,
248,2020,12,14,4,20201214,,,
248,2020,12,21,3,20201221,,,
248,2020,12,28,3,20201228,,,
249,2020,2,17,0.5,20200217,,,
249,2020,2,24,1.59,20200224,,,
249,2020,4,6,0.49,20200406,,,
249,2020,4,20,0.66,20200420,,,
249,2020,4,27,1.49,20200427,,,
249,2020,5,4,1,20200504,,,
249,2020,5,11,1,20200511,,,
249,2020,5,18,1,20200518,,,
249,2020,5,25,1,20200525,,,
249,2020,6,1,1,20200601,,,
249,2020,6,8,1,20200608,,,
249,2020,6,15,1,20200615,,,
249,2020,6,22,1,20200622,,,
249,2020,6,29,1,20200629,,,
249,2020,7,6,1,20200706,,,
249,2020,7,13,1,20200713,,,
249,2020,7,20,1,20200720,,,
249,2020,7,27,1,20200727,,,
249,2020,8,3,1,20200803,,,
249,2020,8,10,1,20200810,,,
249,2020,8,17,1,20200817,,,
249,2020,8,24,1,20200824,,,
249,2020,8,31,1,20200831,,,
249,2020,9,7,1,20200907,,,
249,2020,9,14,1,20200914,,,
249,2020,9,21,1,20200921,,,
249,2020,9,28,1,20200928,,,
249,2020,10,5,1,20201005,,,
249,2020,10,12,1,20201012,,,
249,2020,10,19,1,20201019,,,
249,2020,10,26,1,20201026,,,
249,2020,11,2,1,20201102,,,
249,2020,11,9,1,20201109,,,
249,2020,11,16,1,20201116,,,
249,2020,11,23,1,20201123,,,
249,2020,11,30,1,20201130,,,
249,2020,12,7,1,20201207,,,
249,2020,12,14,1,20201214,,,
249,2020,12,21,1,20201221,,,
249,2020,12,28,1,20201228,,,
250,2020,1,6,0.1,20200106,,,
250,2020,1,20,0.1,20200120,,,
250,2020,1,27,0.5,20200127,,,
250,2020,2,3,0.4,20200203,,,
250,2020,2,10,0.31,20200210,,,
250,2020,2,17,0.2,20200217,,,
250,2020,3,2,0.3,20200302,,,
250,2020,3,9,0.1,20200309,,,
250,2020,3,23,0.1,20200323,,,
250,2020,4,6,0.3,20200406,,,
250,2020,4,13,1.33,20200413,,,
250,2020,4,27,1.39,20200427,,,
251,2020,1,6,0.45,20200106,,,
251,2020,1,20,0.76,20200120,,,
251,2020,1,27,1.85,20200127,,,
251,2020,2,3,3.3,20200203,,,
251,2020,2,10,3.44,20200210,,,
251,2020,2,17,0.5,20200217,,,
251,2020,3,2,0.3,20200302,,,
251,2020,3,9,5.13,20200309,,,
251,2020,3,23,0.3,20200323,,,
251,2020,3,30,5.72,20200330,,,
251,2020,4,6,3.25,20200406,,,
251,2020,4,13,1.05,20200413,,,
251,2020,4,20,0.4,20200420,,,
251,2020,4,27,1.7,20200427,,,
251,2020,5,4,1,20200504,,,
251,2020,5,11,2,20200511,,,
251,2020,5,18,1,20200518,,,
251,2020,5,25,1,20200525,,,
251,2020,6,1,1,20200601,,,
251,2020,6,8,2,20200608,,,
251,2020,6,15,1,20200615,,,
251,2020,6,22,1,20200622,,,
251,2020,6,29,1,20200629,,,
251,2020,7,6,1,20200706,,,
251,2020,7,13,2,20200713,,,
251,2020,7,20,1,20200720,,,
251,2020,7,27,1,20200727,,,
251,2020,8,3,1,20200803,,,
251,2020,8,10,2,20200810,,,
251,2020,8,17,1,20200817,,,
251,2020,8,24,1,20200824,,,
251,2020,8,31,1,20200831,,,
251,2020,9,7,1,20200907,,,
251,2020,9,14,2,20200914,,,
251,2020,9,21,1,20200921,,,
251,2020,9,28,1,20200928,,,
251,2020,10,5,1,20201005,,,
251,2020,10,12,2,20201012,,,
251,2020,10,19,1,20201019,,,
251,2020,10,26,1,20201026,,,
251,2020,11,2,1,20201102,,,
251,2020,11,9,2,20201109,,,
251,2020,11,16,1,20201116,,,
251,2020,11,23,1,20201123,,,
251,2020,11,30,1,20201130,,,
251,2020,12,7,1,20201207,,,
251,2020,12,14,2,20201214,,,
251,2020,12,21,1,20201221,,,
251,2020,12,28,1,20201228,,,
252,2020,1,6,2.06,20200106,,,
252,2020,1,13,0.58,20200113,,,
252,2020,1,20,2.82,20200120,,,
252,2020,1,27,0.94,20200127,,,
252,2020,2,3,0.88,20200203,,,
252,2020,2,10,3.42,20200210,,,
252,2020,2,17,0.71,20200217,,,
253,2020,1,6,12.7,20200106,,,
253,2020,1,13,5.91,20200113,,,
253,2020,1,20,13.61,20200120,,,
253,2020,1,27,3.14,20200127,,,
253,2020,2,3,3.74,20200203,,,
253,2020,2,10,3.63,20200210,,,
253,2020,2,17,4.63,20200217,,,
253,2020,2,24,2.18,20200224,,,
253,2020,3,2,0.85,20200302,,,
253,2020,3,9,10.4,20200309,,,
253,2020,3,23,4.48,20200323,,,
253,2020,3,30,6.86,20200330,,,
253,2020,4,6,4.99,20200406,,,
253,2020,4,13,5.38,20200413,,,
253,2020,4,20,3.7,20200420,,,
253,2020,4,27,7.8,20200427,,,
253,2020,5,4,5,20200504,,,
253,2020,5,11,7,20200511,,,
253,2020,5,18,5,20200518,,,
253,2020,5,25,5,20200525,,,
253,2020,6,1,5,20200601,,,
253,2020,6,8,7,20200608,,,
253,2020,6,15,5,20200615,,,
253,2020,6,22,5,20200622,,,
253,2020,6,29,5,20200629,,,
253,2020,7,6,5,20200706,,,
253,2020,7,13,7,20200713,,,
253,2020,7,20,5,20200720,,,
253,2020,7,27,5,20200727,,,
253,2020,8,3,5,20200803,,,
253,2020,8,10,7,20200810,,,
253,2020,8,17,5,20200817,,,
253,2020,8,24,5,20200824,,,
253,2020,8,31,5,20200831,,,
253,2020,9,7,5,20200907,,,
253,2020,9,14,7,20200914,,,
253,2020,9,21,5,20200921,,,
253,2020,9,28,5,20200928,,,
253,2020,10,5,5,20201005,,,
253,2020,10,12,7,20201012,,,
253,2020,10,19,5,20201019,,,
